cos2_sigma0,emp_ratio_d2
0.007120103645819392,0.057427383644994466
0.4596836979806398,0.34648517403559165
0.05462401940860422,0.040140826384621825
0.10918203011394906,0.1363378914351045
0.0549478394833712,0.017799817625940684
0.04814814909005555,0.047623630900172215
0.1619929283137326,0.05622636655161872
0.017178550761850528,0.000896800083455181
0.41247338585343685,0.37327037936646357
0.3901099270703593,0.23808780821672496
0.0008958787599394248,0.009841185795074951
0.5569728636929916,0.4555533296633145
0.17602562309584635,0.08981068672881495
0.0003105033770651511,0.0029142646541973193
0.3275233699123289,0.2740168007063641
0.002335576931806729,0.025336755153190317
0.17302611455067848,0.21386863031478612
0.027392845266093376,0.02632137377220578
0.37995830141322484,0.376434857806525
0.34161822609259657,0.37061138715855485
0.2685135490941288,0.357246966891071
0.020305008992383706,0.00015241173072962522
0.0547671137685503,0.059093407026217175
0.12240205467206022,0.0222806786630425
0.12038060805594267,0.17429035039789723
0.12477197389515603,0.1232064885646297
0.0022020129697727614,0.010498576021986913
0.03047133113093666,0.06526278963310068
0.3169008873571047,0.267083201512427
0.0004052431470799415,0.010920803430623842
0.16972932352798784,0.13229725491905134
0.14212683727008085,0.26604172809918136
0.09533231023438224,0.08656044150308528
0.4069267577156543,0.22180034649131694
0.29280812890846686,0.3445583861552067
0.1886670179253138,0.06908331914189729
3.254557940443758e-05,0.0012777141906913328
0.12515650614707696,0.08778866879248245
0.3340363297266724,0.34141428376460414
0.33024076490562826,0.3830788989962972
0.017723364890100977,0.05806783386934437
0.4767237799267723,0.39615827347712396
0.020439231474207006,0.026543840200203932
0.00825998341471244,0.010216642954745137
0.028751148384471854,0.0002696523913960623
0.09007481183354699,0.062335050104790145
0.00048688373378257747,0.00758425478198072
0.3347691990263716,0.4130623027105643
0.2860484336869341,0.1800934748241609
0.3993197736497449,0.43987346424317364
0.2829775286769083,0.15305293124773534
0.1436104929983962,0.0852324026101114
0.1984223927035269,0.07488067784995943
0.01629054558693942,0.05308182388642379
0.024530284871956406,0.003720373091300101
0.020695762909844533,0.03983647616836275
0.011203844221276238,2.959113359265178e-07
0.09838103469461289,0.05822100109599224
0.10210885145383351,0.08672423645946604
0.21147039956714153,0.276165650603342
0.2027134822859675,0.2650200721257845
0.3640800613083827,0.26211128356629726
0.00018366174519380838,0.0050303589479338195
0.3214731726951862,0.33557356435119173
0.6568398694341324,0.6416289700810143
0.05670364085645722,0.037777900737557386
0.0014916195513738914,0.004514827356468934
0.2503538033235699,0.18670007079094225
0.13742885727745385,0.08209075219001205
0.13973607836881702,0.254032274188572
0.47416491277328826,0.462465397798423
0.4947283910798703,0.4117599011505563
0.028676275537308105,0.10763703385919804
0.21728218706645983,0.19426942015831922
0.053655410962598425,0.16242531858793163
0.30031845736547197,0.42818684618622604
0.08625933902336588,0.058077351863743874
1.3695437991622151e-05,0.00615038476974636
0.5792720876149817,0.4150947364520568
1.2614151108374826e-05,0.02812995987324046
0.3603430640557385,0.3843931479349943
0.3078217867752801,0.382294408017857
0.2640922350831898,0.28501620650656784
0.21087788298821994,0.32082328764571694
0.10801691180583206,0.1783024236459423
4.697603407187285e-05,0.0033359166747314595
0.1853954350840207,0.2898277977925664
0.05367036109741231,0.004392705802921028
0.2808516832105957,0.3652701216041307
0.0010673068626683808,0.0005271316241057449
0.6275539795790472,0.586194665289069
0.44996083080458393,0.4993721843813168
0.017327109671465748,0.09205888312151667
0.26576916884114976,0.18354691841665263
0.011211393587582849,0.010192383839039547
0.4638109123915338,0.5046276114583969
0.026343065668309747,0.0017001025402639573
0.036245058449873406,0.018602559944249912
0.014116573102132433,0.060655707215910744
0.21840424974512634,0.3239584158050949
0.026962731511441126,0.061614808732452786
0.049544703473132806,0.05683461599958642
0.11990783611691465,0.07582269756639243
0.009119809088837756,0.0006744070552345747
0.29083095819433863,0.15116222541300836
0.3472892409413454,0.2910309104101985
0.0755532043241216,0.10415959541449131
0.010724700104978438,9.439605804540958e-05
0.31113770613489705,0.15261440347662422
0.2549619850109898,0.29250439546369195
0.1682414676621515,0.20346351346757707
0.017082082419076997,0.04442197537557525
0.2700485972186601,0.27940749949189364
0.02235333056216292,0.06889029222135654
0.14547489545681647,0.07577063998572967
0.01773826000614008,0.002216909262644754
0.3864995755587958,0.3942391038928889
0.00016133267604914923,0.023338568642968842
0.06931731756798033,0.09611045629833645
0.3060581694698134,0.22390146651100296
0.04567651104056912,0.1476186135005081
0.05838704759683274,0.018353896629013794
2.992843105403263e-05,0.013388771797842425
0.0025571702882176543,0.010472314232529393
0.4971404650926047,0.2836557651525565
0.045940892967988575,0.031799912220935846
0.0047035947981567145,0.036209139863622994
0.30061101316204675,0.39634420563135125
0.44912485215358566,0.3512937156207968
0.10931218776907145,0.14933415530465177
0.5754359509549197,0.4333047956126326
0.0012496423444153975,0.0010614586877865787
0.17910052867554066,0.2234983210334615
0.524669894581845,0.3384518737205807
0.08569987657725629,0.15956825417154646
0.3578609300784061,0.37656623199900113
0.30692883540590604,0.3102579536776016
0.22310105032901767,0.2941381147570576
0.0984726833258293,0.08881213496097999
0.0392105845384201,0.03895978702107859
0.009389254611986189,0.008053268925679282
0.006230549418388388,0.026906704218866026
0.011827509318849832,0.09958867464811252
0.07396927378212048,0.01679263050621033
0.12318391189605007,0.19858893410703216
0.11382030498296775,0.2058957846915417
0.008291001451890254,0.08896602309700331
0.0071818881528981065,0.008097750266655655
0.18121052362049406,0.10392410338404097
0.15398734958683816,0.05940150884148183
0.0014596755084808303,0.0016165523819689149
0.5639269204763396,0.4522783232114911
0.14674098841260136,0.0616234962394654
0.03509951549959605,0.010688265863178358
0.47712201772581636,0.5601838731735351
0.16311365547078072,0.3206777508883244
0.00404593941094063,0.0020521486665763516
0.21682926304300043,0.29449930227108784
0.34485748245216113,0.2203799613930474
0.37841810341761756,0.3385785092054194
0.07770882592431375,0.014757212040253981
0.00988769516595157,0.025565028102221967
0.026076682441721826,0.0835053134938016
0.08831857627835386,0.21141453273377997
0.0009682994544429914,0.008080338183097863
0.39797026792211304,0.24226934450480134
0.33881582312828756,0.18178400603216352
0.03407078077219201,0.04679187291821379
0.017007825992482996,0.0611866436781889
0.4059570007090439,0.2024386606361021
0.011205826254744502,0.017041257062314626
0.09846337062018068,0.1423993528929728
0.28440498172341805,0.33415504009873226
0.051632698663133664,0.055891142592055285
0.08376018701754484,0.04658671529326588
0.3340348217357376,0.38172916460151035
0.0021502997991194183,0.005819633345676118
0.4858631972089574,0.46546759956134387
0.07534297143393766,0.11281763515561215
0.17792303624890396,0.08956726344754608
0.518834787736786,0.39659372447264535
0.10379919333947202,0.07071659424953294
0.22531944806848242,0.1701709739473343
0.14300184491191817,0.04481125989390762
0.035134165561678136,0.06914097094918215
0.05487169719357767,0.10521781087083835
0.00036812980047483667,0.004846119975840138
0.10108298403774013,0.07591112480943271
0.25033767767637904,0.08200528641248575
0.16220715425064647,0.06646864602957296
0.18438171875229475,0.07668234961438979
0.2863585612763458,0.3614799574792192
0.2514035545271277,0.3145409132251497
6.516733280265836e-05,0.03986128662060699
0.49500667367718226,0.5314392225432276
0.02296810359036937,0.08762768664281213
0.05028863239042911,0.10353825699832486
0.17977584141004144,0.11402159726547316
0.14989938940168265,0.18136005659525262
0.3587018681857164,0.3062213114800355
0.02941576117111747,0.017295489810537808
0.14411516195264767,0.15828853688023897
0.019502436252441736,0.030139469194831726
0.2964022240808776,0.2351724323969839
1.788747188335523e-05,0.00344679081833022
0.13490889016325136,0.10181870410735926
0.2633610232822139,0.23158613278718393
0.10063666896786384,0.0674337801450003
0.014764670122273992,0.0006145417648750385
0.14910665758421904,0.15002631833009722
0.005984415092591286,0.012117407204530958
0.08597680738522517,0.17350760736947754
0.0738754124820464,0.05275941830620634
0.14817746570938425,0.09012645568671736
0.07119804801560778,0.038745322483509564
0.07139020085200783,0.02495450549659205
0.06151265583999045,0.019258536202102213
0.010120769296055298,0.05264439202173137
0.0027526917668326597,0.0011876573361861472
0.007071006503676402,0.007847409645956585
0.41290256838023565,0.49171788349684753
0.3584021968678475,0.48838366974008107
9.413029688915749e-05,0.03971813102871874
0.013512725227159444,4.49338620056495e-05
0.35830496631640996,0.4156330908561164
0.46172542183619797,0.3419810710731864
4.2740688586028056e-07,9.030451360103456e-06
0.19445783884530912,0.05654805938259345
0.043137194223941584,0.006537784045476197
0.005980530790361098,0.0026860370805225527
0.09735741041835874,0.07746443761327414
0.17366047612406688,0.21442766380719006
0.4834965682734988,0.5423059874477653
